Index,Positions,Account Margin,Expiry/Non Expiry,Entry,EntryOrderID,Entry_Time,Entry_Price,Entry_PCR,SL,Trgt,IndexEntrySpot,IndexExitSpot,IndexEntryFut,IndexExitFut,SL%,Trgt%,Quantity,Direction,InstrumentLeg,Exit,ExitOrderID,Exit_Time,Exit_Price,Exit_PCR,VixEntry,VixExit,Exit_Reason,IndexOpen,IndexLow,IndexHigh,Type,Strategy,Day,Date,Option_Expiry_Date,SL_move,Other_Strike,Order_Slices,Entry_option_value,Entry_imp_vol,Entry_delta,Entry_gamma,Entry_theta,Entry_vega,Entry_rho,LTP,Last_Updated,Exit_option_value,Exit_imp_vol,Exit_delta,Exit_gamma,Exit_theta,Exit_vega,Exit_rho,fund,ce_strike,trading_symbol,pe_strike
BANKNIFTY,BANKNIFTY23O0446100CE_1,200000.0,Expiry,True,[231122200328587],2023-10-04 14:07:17.986000,0.65,,0.0,0.0,43933.85,"43,299.70",44139.1,43448.55,,,45,Buy,Straddle_Hedge,False,None,NaT,0.0,0.5,12.11,12.5,Kill_Switch,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0442400PE_1,1,7.985309460804887e-13,32.98522402754656,2.23807715941696e-14,6.166141893511499e-16,-2.418560661299289e-11,3.94878345969225e-12,2.691712140154596e-14,0.65,2023-10-04 14:09:01.409000,,,,,,,,200000.0,BANKNIFTY23O0446100CE,BANKNIFTY23O04,
BANKNIFTY,BANKNIFTY23O0442400PE_1,200000.0,Expiry,True,[231122200329173],2023-10-04 14:07:20.068000,0.55,,0.0,0.0,43934.0,"43,299.70",44139.1,43448.55,,,45,Buy,Straddle_Hedge,False,None,NaT,0.0,0.5,12.11,12.5,Kill_Switch,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0446100CE_1,1,2153.371593011449,-1.0,-0.9999999999999776,6.191234506682011e-16,12.62667714874598,3.96487978680828e-12,-1.262667714876999,0.45,2023-10-04 14:09:02.453000,,,,,,,,200000.0,,BANKNIFTY23O04,BANKNIFTY23O0442400PE
BANKNIFTY,BANKNIFTY23O0443900CE_2,200000.0,Expiry,True,[231122200370110],2023-10-04 14:07:24.656000,41.05,1.23,50.49149999999999,8.209999999999999,43930.0,"43,618.75",44142.45,43743.0,23.0,80.0,45,Sell,ATMShortStraddle,False,231122200593411,NaT,0.0,1.54,12.11,12.15,PCR_Breakout,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0443900PE_2,1,133.3114001768445,-1.0,0.5612601652577722,0.001415374165317972,-61.60667375683003,9.062435934785233,0.6718588399889613,43.6,2023-10-04 14:09:03.502000,187.9054879803043,5.375268959703231,0.68258,0.001284425033789526,-57.53710901222753,8.134645027240895,0.8105599447425806,200000.0,BANKNIFTY23O0443900CE,BANKNIFTY23O04,
BANKNIFTY,BANKNIFTY23O0443900PE_2,200000.0,Expiry,True,[231122200370250],2023-10-04 14:07:26.291000,24.8,1.23,30.504,4.870000000000001,43933.2,"43,624.20",44142.5,43742.95,23.0,80.0,45,Sell,ATMShortStraddle,False,231122200593787,NaT,0.0,1.54,12.1,12.15,PCR_Breakout,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0443900CE_2,1,89.79843867988166,4.770726117627202,-0.434161859207554,0.001413809395521849,-49.49447828445214,9.04625955401963,-0.5250388556607452,21.85,2023-10-04 14:09:08.979000,55.52840025938713,11.31633765694299,-0.31045,0.001272092226155278,-45.24345036704572,8.058551089836312,-0.3725661861173782,200000.0,,BANKNIFTY23O04,BANKNIFTY23O0443900PE
BANKNIFTY,BANKNIFTY23O0446100CE_1,200000.0,Expiry,True,[231122200801244],2023-10-04 14:10:43.615000,0.65,0.76,0.0,0.0,43937.55,43982.45,44144.0,44191.8,23.0,80.0,45,Buy,Straddle_Hedge,True,231122200836565,2023-10-04 15:16:09.032000,0.05,0.68,12.01,11.65,Time_Up,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0443000PE_1,1,5.377652390912323e-13,32.93270703672304,1.528973221354493e-14,4.27415626744385e-16,-1.649203730716192e-11,2.715014869566981e-12,1.839056461315479e-14,0.05,2023-10-04 15:16:08.018000,3.069974350895722e-13,26.13924761888667,9.063731163864008e-15,2.631762676247211e-16,-9.57703093463864e-12,1.624944827128445e-12,1.091337274775345e-14,200000.0,BANKNIFTY23O0446100CE,BANKNIFTY23O04,
BANKNIFTY,BANKNIFTY23O0443000PE_1,200000.0,Expiry,True,[231122200801316],2023-10-04 14:10:45.693000,0.55,0.76,0.0,0.0,43941.85,43983.25,44144.85,44190.8,23.0,80.0,45,Buy,Straddle_Hedge,True,231122200835951,2023-10-04 15:16:06.562000,0.05,0.68,12.01,11.66,Time_Up,44108.15,None,None,PaperTrading,Intraday,Wednesday,2023-10-04,2023-10-04,0,BANKNIFTY23O0446100CE_1,1,2145.521593011457,-1.0,-0.9999999999999828,4.809604535837399e-16,12.6266771487517,3.055738499332287e-12,-1.262667714877006,0.05,2023-10-04 15:16:05.554000,0.00559647706638744,13.51361770999755,-8.757473414178207e-05,1.301391945558201e-06,-0.04584351133247896,0.008042451201955679,-0.0001056826822604273,200000.0,,BANKNIFTY23O04,BANKNIFTY23O0443000PE
NIFTY,NIFTY23O0519950CE_1,324986.0,Expiry,True,231005200194758,2023-10-05 09:20:11.052000,0.55,1.11,0.0,0.0,19539.4,19544.2,19556.2,19570.4,23.0,80.0,200,Buy,Straddle_Hedge,True,231005202856829,2023-10-05 15:16:09.120000,0.05,0.46,11.33,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0518950PE_1,1,0.00800509948540018,16.70449694422395,0.0002725528801667454,8.72715590023687e-06,-0.06006407393221458,0.01034265949352005,0.0001456853328012248,0.05,2023-10-05 15:16:00.743000,0.005625281817932315,12.8775045956652,0.0002020883174577132,6.841836268551458e-06,-0.04386295887697986,0.007826286993497631,0.0001080580863556702,324986.0,NIFTY23O0519950CE,NIFTY23O05,
NIFTY,NIFTY23O0518950PE_1,324986.0,Expiry,True,231005200195513,2023-10-05 09:20:13.286000,0.5,1.11,0.0,0.0,19538.75,19544.05,19554.1,19570.4,23.0,80.0,200,Buy,Straddle_Hedge,True,231005202857217,2023-10-05 15:16:09.326000,0.05,0.46,11.33,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519950CE_1,1,405.792825012697,-1.0,-0.999733066717476,8.55967178774901e-06,5.405350735848204,0.01014349711442915,-0.5462829392421583,0.05,2023-10-05 15:16:03.457000,4.479883589836222e-07,19.1667640110814,-2.325746384368443e-08,1.174206386866849e-09,-7.191094296894089e-06,1.340742733745523e-06,-1.24661357766609e-08,324986.0,,NIFTY23O05,NIFTY23O0518950PE
NIFTY,NIFTY23O0519450CE_2,324986.0,Expiry,True,231005200197451,2023-10-05 09:20:18.380000,89.15,1.19,109.6545,17.83,19539.35,19544.05,19556.4,19570.4,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200202982,2023-10-05 15:16:09.532000,96.45,0.58,11.31,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519450PE_2,1,108.054719966276,-1.0,0.7948760606842422,0.002456524539948492,-20.6640816885931,2.906103463317701,0.4225563516812156,91.85,2023-10-05 09:20:31.693000,111.414653654323,-1.0,0.8050402394834826,0.002382087663489531,-20.2272373132702,2.819255191912412,0.4279980690055642,324986.0,NIFTY23O0519450CE,NIFTY23O05,
NIFTY,NIFTY23O0519450PE_2,324986.0,Expiry,True,231005200198079,2023-10-05 09:20:20.177000,8.0,1.19,9.717,1.58,19541.6,19544.05,19555.0,19570.35,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200204465,2023-10-05 15:16:09.754000,0.05,0.58,11.31,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519450CE_2,1,12.92134015634701,9.46914914924617,-0.1996399449824491,0.002416757047410679,-15.10374269980489,2.859716445928964,-0.1072385010691883,7.9,2023-10-05 09:20:35.099000,12.62570586499351,9.53488048839077,-0.1961847178897125,0.002393354145732724,-14.93950088929391,2.829911062979318,-0.105387776393089,324986.0,,NIFTY23O05,NIFTY23O0519450PE
NIFTY,NIFTY23O0519500CE_3,324986.0,Expiry,True,231005200213853,2023-10-05 09:21:02.521000,51.35,1.06,63.1605,10.27,19533.45,19544.05,19555.05,19570.35,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200307941,2023-10-05 15:16:09.942000,46.9,0.76,11.32,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519500PE_3,1,68.09499710465752,6.809318394675936,0.6324924885157165,0.003254141929722289,-25.1675593192975,3.85077340381126,0.3366209699367854,52.5,2023-10-05 09:26:33.037000,66.0722271978666,7.66529866570281,0.6213314985922846,0.003280116630240718,-25.35198954385285,3.887034633415413,0.3306464129714879,324986.0,NIFTY23O0519500CE,NIFTY23O05,
NIFTY,NIFTY23O0519500PE_3,324986.0,Expiry,True,231005200214411,2023-10-05 09:21:04.224000,22.05,1.06,27.1215,4.41,19533.25,19543.65,19554.8,19570.45,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200308924,2023-10-05 15:16:10.160000,0.05,0.76,11.33,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519500CE_3,1,29.41537200793846,9.397180666816709,-0.3682687775583222,0.003253520102084689,-19.85638731969234,3.853359751154043,-0.1978877115410695,19.4,2023-10-05 09:26:36.739000,31.18301620500733,8.285568343141682,-0.3834352318228126,0.003292805491051847,-20.06747806763302,3.901491914340516,-0.2060042590723719,324986.0,,NIFTY23O05,NIFTY23O0519500PE
NIFTY,NIFTY23O0519550CE_4,324986.0,Expiry,True,231005200542147,2023-10-05 09:44:26.045000,33.6,0.79,41.328,6.720000000000001,19543.95,19543.65,19577.65,19570.45,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200973508,2023-10-05 15:16:10.348000,0.2,1.59,11.33,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550PE_4,1,45.89302832963585,8.317776048566497,0.4987922605559124,0.003441068122305429,-25.77747162369623,4.079951510108021,0.26582131431129,10.7,2023-10-05 10:32:45.039000,25.70773986646873,7.160505968083504,0.3358041342264988,0.003142140145662322,-22.94046561462523,3.719990737542066,0.1786523464955023,324986.0,NIFTY23O0519550CE,NIFTY23O05,
NIFTY,NIFTY23O0519550PE_4,324986.0,Expiry,True,231005200542497,2023-10-05 09:44:27.795000,26.3,0.79,32.349,5.260000000000001,19544.5,19543.65,19577.2,19570.45,23.0,80.0,200,Sell,ATMShortStraddle,True,231005200973031,2023-10-05 15:16:10.551000,3.4,1.59,11.33,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550CE_4,1,46.31245394432517,6.426430457220484,-0.4993146535327286,0.003440981978093306,-20.43363361083567,4.080079003028474,-0.2686347315045133,45.35,2023-10-05 10:32:42.437000,74.97060431470527,-1.0,-0.6626229538333546,0.00314777603657111,-17.63319943771627,3.726854250457439,-0.3559772474498783,324986.0,,NIFTY23O05,NIFTY23O0519550PE
NIFTY,NIFTY23O0519550CE_5,324986.0,Expiry,True,231005201209853,2023-10-05 10:56:33.419000,36.9,0.89,45.387,7.38,19555.25,19543.65,19596.55,19570.45,23.0,80.0,200,Sell,ATMShortStraddle,True,231005201419440,2023-10-05 15:16:10.739000,0.15,1.16,11.14,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550PE_5,1,50.97659365790787,7.670083114925999,0.5382198421739249,0.003481687647913199,-25.50994782607308,4.063580597888489,0.2869601910962667,37.25,2023-10-05 11:23:47.541000,60.14954538279744,5.097985752833257,0.5949700235764397,0.003404489210204516,-25.23002704164305,3.969428997029623,0.3173806990834802,324986.0,NIFTY23O0519550CE,NIFTY23O05,
NIFTY,NIFTY23O0519550PE_5,324986.0,Expiry,True,231005201210346,2023-10-05 10:56:35.513000,13.45,0.89,16.5435,2.69,19555.35,19543.65,19596.35,19570.6,23.0,80.0,200,Sell,ATMShortStraddle,True,231005201419091,2023-10-05 15:16:10.957000,3.4,1.16,11.14,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550CE_5,1,40.32500232540042,4.48437369935048,-0.461431909246962,0.003481375543131301,-20.1553184769825,4.063257887546587,-0.2483229448991226,9.7,2023-10-05 11:23:44.806000,32.64097205759572,5.111653351586261,-0.4010334655798861,0.003398730307583545,-19.82242446737316,3.95961294486299,-0.2159448982783449,324986.0,,NIFTY23O05,NIFTY23O0519550PE
NIFTY,NIFTY23O0519550CE_6,324986.0,Expiry,True,231005201598914,2023-10-05 11:50:42.016000,22.3,1.23,27.429,4.46,19557.65,19544.25,19581.0,19570.7,23.0,80.0,200,Sell,ATMShortStraddle,True,231005202440593,2023-10-05 15:16:11.244000,0.2,1.7,11.1,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550PE_6,1,52.11610382455001,3.65041369027177,0.5467273561460839,0.003485821290591262,-25.42549057872879,4.054791917121057,0.2915229088522167,6.9,2023-10-05 14:19:10.918000,45.40710410794236,1.486646770431225,0.5065079935677169,0.003562879809584469,-25.02305988554434,4.079886525815797,0.2699965510785119,324986.0,NIFTY23O0519550CE,NIFTY23O05,
NIFTY,NIFTY23O0519550PE_6,324986.0,Expiry,True,231005201599098,2023-10-05 11:50:43.865000,14.85,1.23,18.2655,2.97,19556.1,19544.25,19581.0,19570.7,23.0,80.0,200,Sell,ATMShortStraddle,True,231005202440277,2023-10-05 15:16:11.447000,3.4,1.7,11.1,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550CE_6,1,39.81743646577524,4.913587102605646,-0.4586815236951891,0.003491359999015315,-20.07400598180416,4.060590973626518,-0.246844909095925,14.05,2023-10-05 14:19:08.215000,44.39694741811036,3.467358304256309,-0.4970561660045493,0.003563439250580658,-19.6504974811714,4.080109630083601,-0.2673817608329294,324986.0,,NIFTY23O05,NIFTY23O0519550PE
NIFTY,NIFTY23O0519550CE_7,324986.0,Expiry,True,231005202443802,2023-10-05 14:19:39.727000,7.0,0.81,8.61,1.4,19546.9,19544.25,19568.0,19570.7,23.0,80.0,200,Sell,ATMShortStraddle,True,231005202764443,2023-10-05 15:16:11.665000,0.2,1.25,10.95,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550PE_7,1,45.82879362528183,1.421709243611563,0.5091743722205958,0.003559021768440067,-25.05565421161656,4.079506987877584,0.2714233354173556,1.1,2023-10-05 15:03:24.260000,40.10905829917283,1.049672435129557,0.4672124814658288,0.003546837361599026,-24.76826771806402,4.064341967665635,0.2489570818735325,324986.0,NIFTY23O0519550CE,NIFTY23O05,
NIFTY,NIFTY23O0519550PE_7,324986.0,Expiry,True,231005202443946,2023-10-05 14:19:41.498000,13.6,0.81,16.728,2.66,19547.3,19544.25,19568.0,19570.7,23.0,80.0,200,Sell,ATMShortStraddle,True,231005202765154,2023-10-05 15:16:11.884000,3.4,1.25,10.95,10.92,Time_Up,19521.85,None,None,Actual,Intraday,Thursday,2023-10-05,2023-10-05,0,NIFTY23O0519550CE_7,1,43.37731743447148,3.648171217130364,-0.4894017050464017,0.003558634032128586,-19.70706300606991,4.079229493836886,-0.2632838155202191,6.8,2023-10-05 15:03:27.373000,49.76025602640038,-1.0,-0.5334970315426922,0.003546347246595183,-19.40623855877668,4.063697132582903,-0.2868923676030066,324986.0,,NIFTY23O05,NIFTY23O0519550PE
SENSEX,SENSEX23O0667200CE_1,575935.8,Expiry,True,231006200294907,2023-10-06 09:30:06.155000,0.8,1.25,0.0,0.0,65837.46,66014.81,65780.0,66004.75,23.0,80.0,120,Buy,Straddle_Hedge,False,231122202936470,2023-10-06 15:16:02.652000,0.05,1.59,10.8,10.29,Time_Up,65867.54,None,None,Actual,Intraday,Friday,2023-10-06,2023-10-06,0,SENSEX23O0664500PE_1,1,0.01626309269296833,14.94024884244111,0.0001769077417418538,1.815109838757346e-06,-0.1289321125334499,0.02327983709419496,0.0003186546103541552,0.05,2023-10-06 15:15:57.399000,147.0569521448706,-1.0,0.60405,0.0014205845451221338,-59.38788863001349,8.762034073210556,0.7151856272201752,575935.8,SENSEX23O0667200CE,SENSEX23O06,
SENSEX,SENSEX23O0664500PE_1,575935.8,Expiry,True,231006200296117,2023-10-06 09:30:08.323000,1.05,1.25,0.0,0.0,65840.53,66014.81,65780.0,66004.75,23.0,80.0,120,Buy,Straddle_Hedge,False,231122202936892,2023-10-06 15:16:02.906000,0.05,1.59,10.79,10.29,Time_Up,65867.54,None,None,Actual,Intraday,Friday,2023-10-06,2023-10-06,0,SENSEX23O0667200CE_1,1,1341.078139334131,-1.0,-0.9998197244196212,1.849030557825485e-06,18.27479782071923,0.02369514142468192,-1.840266813687012,0.05,2023-10-06 15:15:58.455000,78.56423965431895,2.205299351935815,-0.40336,0.0014265066928591664,-47.705800147440755,8.803855735337944,-0.4823588956029209,575935.8,,SENSEX23O06,SENSEX23O0664500PE
SENSEX,SENSEX23O0665800CE_2,575935.8,Expiry,True,231006200298015,2023-10-06 09:30:13.283000,122.7,0.95,150.921,24.52,65837.43,65862.22,65775.05,65913.0,23.0,80.0,120,Sell,ATMShortStraddle,True,231006200840551,2023-10-06 10:36:19.725000,179.5,,10.8,10.58,PCR_Breakout,65867.54,None,None,Actual,Intraday,Friday,2023-10-06,2023-10-06,0,SENSEX23O0665800PE_2,1,177.7879449546599,6.719114061704653,0.5603633653164173,0.001059329682531449,-83.44616388489582,13.58650558624378,1.005893038181627,180.3,2023-10-06 10:36:18.606000,189.0508011489001,9.866834751328115,0.5881983249839271,0.001066658517442843,-81.53041203130823,13.41191954099971,1.056191689933534,575935.8,SENSEX23O0665800CE,SENSEX23O06,
SENSEX,SENSEX23O0665800PE_2,575935.8,Expiry,True,231006200298293,2023-10-06 09:30:14.995000,138.5,0.95,170.355,27.7,65844.74,65869.78,65775.05,65913.0,23.0,80.0,120,Sell,ATMShortStraddle,True,231006200840241,2023-10-06 10:36:17.198000,60.7,,10.8,10.58,PCR_Breakout,65867.54,None,None,Actual,Intraday,Friday,2023-10-06,2023-10-06,0,SENSEX23O0665800CE_2,1,119.1475540683859,12.22599969048761,-0.4319032809528025,0.00105585334822962,-65.33861801342994,13.54492693641122,-0.7824029258507569,60.1,2023-10-06 10:36:16.086000,105.723093390272,7.161237659935046,-0.4037551690514851,0.001061391900773092,-63.31896259927696,13.34876226084423,-0.7315338973335452,575935.8,,SENSEX23O06,SENSEX23O0665800PE
